,Dia,Mes,Year,RangoHora,Aforo,HoraDes,HoraHas,FechaDes,FechaHas,Festivo
1360,7,10,2016,18-20 ,90.0,18,20 ,2016-10-07 18:00:00,2016-10-07 19:59:00,False
1361,7,10,2016,20-24 ,15.0,20,24 ,2016-10-07 20:00:00,2016-10-07 23:59:00,False
1362,8,10,2016,0-6,4.0,0,6,2016-10-08 00:00:00,2016-10-08 05:59:00,False
1363,8,10,2016,6-9,73.0,6,9,2016-10-08 06:00:00,2016-10-08 08:59:00,False
1364,8,10,2016,9-14 ,387.0,9,14 ,2016-10-08 09:00:00,2016-10-08 13:59:00,False
1365,8,10,2016,14-18 ,172.0,14,18 ,2016-10-08 14:00:00,2016-10-08 17:59:00,False
1366,8,10,2016,18-20 ,5.0,18,20 ,2016-10-08 18:00:00,2016-10-08 19:59:00,False
1367,8,10,2016,20-24 ,0.0,20,24 ,2016-10-08 20:00:00,2016-10-08 23:59:00,False
1368,9,10,2016,0-6,0.0,0,6,2016-10-09 00:00:00,2016-10-09 05:59:00,False
1369,9,10,2016,6-9,6.0,6,9,2016-10-09 06:00:00,2016-10-09 08:59:00,False
1370,9,10,2016,9-14 ,0.0,9,14 ,2016-10-09 09:00:00,2016-10-09 13:59:00,False
1371,9,10,2016,14-18 ,0.0,14,18 ,2016-10-09 14:00:00,2016-10-09 17:59:00,False
1372,9,10,2016,18-20 ,0.0,18,20 ,2016-10-09 18:00:00,2016-10-09 19:59:00,False
1373,9,10,2016,20-24 ,0.0,20,24 ,2016-10-09 20:00:00,2016-10-09 23:59:00,False
1374,10,10,2016,0-6,4.0,0,6,2016-10-10 00:00:00,2016-10-10 05:59:00,False
1375,10,10,2016,6-9,551.0,6,9,2016-10-10 06:00:00,2016-10-10 08:59:00,False
1376,10,10,2016,9-14 ,1886.0,9,14 ,2016-10-10 09:00:00,2016-10-10 13:59:00,False
1377,10,10,2016,14-18 ,1151.0,14,18 ,2016-10-10 14:00:00,2016-10-10 17:59:00,False
1378,10,10,2016,18-20 ,136.0,18,20 ,2016-10-10 18:00:00,2016-10-10 19:59:00,False
1379,10,10,2016,20-24 ,11.0,20,24 ,2016-10-10 20:00:00,2016-10-10 23:59:00,False
1380,11,10,2016,0-6,8.0,0,6,2016-10-11 00:00:00,2016-10-11 05:59:00,False
1381,11,10,2016,6-9,467.0,6,9,2016-10-11 06:00:00,2016-10-11 08:59:00,False
1382,11,10,2016,9-14 ,1891.0,9,14 ,2016-10-11 09:00:00,2016-10-11 13:59:00,False
1383,11,10,2016,14-18 ,1184.0,14,18 ,2016-10-11 14:00:00,2016-10-11 17:59:00,False
1384,11,10,2016,18-20 ,152.0,18,20 ,2016-10-11 18:00:00,2016-10-11 19:59:00,False
1385,11,10,2016,20-24 ,13.0,20,24 ,2016-10-11 20:00:00,2016-10-11 23:59:00,False
1386,12,10,2016,0-6,1.0,0,6,2016-10-12 00:00:00,2016-10-12 05:59:00,False
1387,12,10,2016,6-9,521.0,6,9,2016-10-12 06:00:00,2016-10-12 08:59:00,False
1388,12,10,2016,9-14 ,1912.0,9,14 ,2016-10-12 09:00:00,2016-10-12 13:59:00,False
1389,12,10,2016,14-18 ,988.0,14,18 ,2016-10-12 14:00:00,2016-10-12 17:59:00,False
1390,12,10,2016,18-20 ,209.0,18,20 ,2016-10-12 18:00:00,2016-10-12 19:59:00,False
1391,12,10,2016,20-24 ,24.0,20,24 ,2016-10-12 20:00:00,2016-10-12 23:59:00,False
1392,13,10,2016,0-6,6.0,0,6,2016-10-13 00:00:00,2016-10-13 05:59:00,False
1393,13,10,2016,6-9,361.0,6,9,2016-10-13 06:00:00,2016-10-13 08:59:00,False
1394,13,10,2016,9-14 ,1463.0,9,14 ,2016-10-13 09:00:00,2016-10-13 13:59:00,False
1395,13,10,2016,14-18 ,926.0,14,18 ,2016-10-13 14:00:00,2016-10-13 17:59:00,False
1396,13,10,2016,18-20 ,177.0,18,20 ,2016-10-13 18:00:00,2016-10-13 19:59:00,False
1397,13,10,2016,20-24 ,12.0,20,24 ,2016-10-13 20:00:00,2016-10-13 23:59:00,False
1398,14,10,2016,0-6,9.0,0,6,2016-10-14 00:00:00,2016-10-14 05:59:00,False
1399,14,10,2016,6-9,392.0,6,9,2016-10-14 06:00:00,2016-10-14 08:59:00,False
1400,14,10,2016,9-14 ,1260.0,9,14 ,2016-10-14 09:00:00,2016-10-14 13:59:00,False
1401,14,10,2016,14-18 ,657.0,14,18 ,2016-10-14 14:00:00,2016-10-14 17:59:00,False
1402,14,10,2016,18-20 ,118.0,18,20 ,2016-10-14 18:00:00,2016-10-14 19:59:00,False
1403,14,10,2016,20-24 ,13.0,20,24 ,2016-10-14 20:00:00,2016-10-14 23:59:00,False
1404,15,10,2016,0-6,2.0,0,6,2016-10-15 00:00:00,2016-10-15 05:59:00,False
1405,15,10,2016,6-9,103.0,6,9,2016-10-15 06:00:00,2016-10-15 08:59:00,False
1406,15,10,2016,9-14 ,376.0,9,14 ,2016-10-15 09:00:00,2016-10-15 13:59:00,False
1407,15,10,2016,14-18 ,136.0,14,18 ,2016-10-15 14:00:00,2016-10-15 17:59:00,False
1408,15,10,2016,18-20 ,10.0,18,20 ,2016-10-15 18:00:00,2016-10-15 19:59:00,False
1409,15,10,2016,20-24 ,0.0,20,24 ,2016-10-15 20:00:00,2016-10-15 23:59:00,False
1410,16,10,2016,0-6,1.0,0,6,2016-10-16 00:00:00,2016-10-16 05:59:00,False
1411,16,10,2016,6-9,12.0,6,9,2016-10-16 06:00:00,2016-10-16 08:59:00,False
1412,16,10,2016,9-14 ,4.0,9,14 ,2016-10-16 09:00:00,2016-10-16 13:59:00,False
1413,16,10,2016,14-18 ,4.0,14,18 ,2016-10-16 14:00:00,2016-10-16 17:59:00,False
1414,16,10,2016,18-20 ,0.0,18,20 ,2016-10-16 18:00:00,2016-10-16 19:59:00,False
1415,16,10,2016,20-24 ,0.0,20,24 ,2016-10-16 20:00:00,2016-10-16 23:59:00,False
1416,17,10,2016,0-6,0.0,0,6,2016-10-17 00:00:00,2016-10-17 05:59:00,True
1417,17,10,2016,6-9,10.0,6,9,2016-10-17 06:00:00,2016-10-17 08:59:00,True
1418,17,10,2016,9-14 ,3.0,9,14 ,2016-10-17 09:00:00,2016-10-17 13:59:00,True
1419,17,10,2016,14-18 ,0.0,14,18 ,2016-10-17 14:00:00,2016-10-17 17:59:00,True
1420,17,10,2016,18-20 ,0.0,18,20 ,2016-10-17 18:00:00,2016-10-17 19:59:00,True
1421,17,10,2016,20-24 ,0.0,20,24 ,2016-10-17 20:00:00,2016-10-17 23:59:00,True
1422,18,10,2016,0-6,5.0,0,6,2016-10-18 00:00:00,2016-10-18 05:59:00,False
1423,18,10,2016,6-9,395.0,6,9,2016-10-18 06:00:00,2016-10-18 08:59:00,False
1424,18,10,2016,9-14 ,1452.0,9,14 ,2016-10-18 09:00:00,2016-10-18 13:59:00,False
1425,18,10,2016,14-18 ,968.0,14,18 ,2016-10-18 14:00:00,2016-10-18 17:59:00,False
1426,18,10,2016,18-20 ,156.0,18,20 ,2016-10-18 18:00:00,2016-10-18 19:59:00,False
1427,18,10,2016,20-24 ,29.0,20,24 ,2016-10-18 20:00:00,2016-10-18 23:59:00,False
1428,19,10,2016,0-6,4.0,0,6,2016-10-19 00:00:00,2016-10-19 05:59:00,False
1429,19,10,2016,6-9,432.0,6,9,2016-10-19 06:00:00,2016-10-19 08:59:00,False
1430,19,10,2016,9-14 ,1538.0,9,14 ,2016-10-19 09:00:00,2016-10-19 13:59:00,False
1431,19,10,2016,14-18 ,874.0,14,18 ,2016-10-19 14:00:00,2016-10-19 17:59:00,False
1432,19,10,2016,18-20 ,152.0,18,20 ,2016-10-19 18:00:00,2016-10-19 19:59:00,False
1433,19,10,2016,20-24 ,11.0,20,24 ,2016-10-19 20:00:00,2016-10-19 23:59:00,False
1434,20,10,2016,0-6,11.0,0,6,2016-10-20 00:00:00,2016-10-20 05:59:00,False
1435,20,10,2016,6-9,336.0,6,9,2016-10-20 06:00:00,2016-10-20 08:59:00,False
1436,20,10,2016,9-14 ,1546.0,9,14 ,2016-10-20 09:00:00,2016-10-20 13:59:00,False
1437,20,10,2016,14-18 ,980.0,14,18 ,2016-10-20 14:00:00,2016-10-20 17:59:00,False
1438,20,10,2016,18-20 ,155.0,18,20 ,2016-10-20 18:00:00,2016-10-20 19:59:00,False
1439,20,10,2016,20-24 ,34.0,20,24 ,2016-10-20 20:00:00,2016-10-20 23:59:00,False
1440,21,10,2016,0-6,6.0,0,6,2016-10-21 00:00:00,2016-10-21 05:59:00,False
1441,21,10,2016,6-9,320.0,6,9,2016-10-21 06:00:00,2016-10-21 08:59:00,False
1442,21,10,2016,9-14 ,1236.0,9,14 ,2016-10-21 09:00:00,2016-10-21 13:59:00,False
1443,21,10,2016,14-18 ,604.0,14,18 ,2016-10-21 14:00:00,2016-10-21 17:59:00,False
1444,21,10,2016,18-20 ,127.0,18,20 ,2016-10-21 18:00:00,2016-10-21 19:59:00,False
1445,21,10,2016,20-24 ,11.0,20,24 ,2016-10-21 20:00:00,2016-10-21 23:59:00,False
1446,22,10,2016,0-6,4.0,0,6,2016-10-22 00:00:00,2016-10-22 05:59:00,False
1447,22,10,2016,6-9,154.0,6,9,2016-10-22 06:00:00,2016-10-22 08:59:00,False
1448,22,10,2016,9-14 ,453.0,9,14 ,2016-10-22 09:00:00,2016-10-22 13:59:00,False
1449,22,10,2016,14-18 ,155.0,14,18 ,2016-10-22 14:00:00,2016-10-22 17:59:00,False
1450,22,10,2016,18-20 ,24.0,18,20 ,2016-10-22 18:00:00,2016-10-22 19:59:00,False
1451,22,10,2016,20-24 ,0.0,20,24 ,2016-10-22 20:00:00,2016-10-22 23:59:00,False
1452,23,10,2016,0-6,0.0,0,6,2016-10-23 00:00:00,2016-10-23 05:59:00,False
1453,23,10,2016,6-9,7.0,6,9,2016-10-23 06:00:00,2016-10-23 08:59:00,False
1454,23,10,2016,9-14 ,11.0,9,14 ,2016-10-23 09:00:00,2016-10-23 13:59:00,False
1455,23,10,2016,14-18 ,0.0,14,18 ,2016-10-23 14:00:00,2016-10-23 17:59:00,False
1456,23,10,2016,18-20 ,0.0,18,20 ,2016-10-23 18:00:00,2016-10-23 19:59:00,False
1457,23,10,2016,20-24 ,0.0,20,24 ,2016-10-23 20:00:00,2016-10-23 23:59:00,False
1458,24,10,2016,0-6,7.0,0,6,2016-10-24 00:00:00,2016-10-24 05:59:00,False
1459,24,10,2016,6-9,394.0,6,9,2016-10-24 06:00:00,2016-10-24 08:59:00,False
1460,24,10,2016,9-14 ,1478.0,9,14 ,2016-10-24 09:00:00,2016-10-24 13:59:00,False
1461,24,10,2016,14-18 ,981.0,14,18 ,2016-10-24 14:00:00,2016-10-24 17:59:00,False
1462,24,10,2016,18-20 ,155.0,18,20 ,2016-10-24 18:00:00,2016-10-24 19:59:00,False
1463,24,10,2016,20-24 ,28.0,20,24 ,2016-10-24 20:00:00,2016-10-24 23:59:00,False
1464,25,10,2016,0-6,1.0,0,6,2016-10-25 00:00:00,2016-10-25 05:59:00,False
1465,25,10,2016,6-9,366.0,6,9,2016-10-25 06:00:00,2016-10-25 08:59:00,False
1466,25,10,2016,9-14 ,1625.0,9,14 ,2016-10-25 09:00:00,2016-10-25 13:59:00,False
1467,25,10,2016,14-18 ,1122.0,14,18 ,2016-10-25 14:00:00,2016-10-25 17:59:00,False
1468,25,10,2016,18-20 ,185.0,18,20 ,2016-10-25 18:00:00,2016-10-25 19:59:00,False
1469,25,10,2016,20-24 ,15.0,20,24 ,2016-10-25 20:00:00,2016-10-25 23:59:00,False
1470,26,10,2016,0-6,4.0,0,6,2016-10-26 00:00:00,2016-10-26 05:59:00,False
1471,26,10,2016,6-9,358.0,6,9,2016-10-26 06:00:00,2016-10-26 08:59:00,False
1472,26,10,2016,9-14 ,1565.0,9,14 ,2016-10-26 09:00:00,2016-10-26 13:59:00,False
1473,26,10,2016,14-18 ,1061.0,14,18 ,2016-10-26 14:00:00,2016-10-26 17:59:00,False
1474,26,10,2016,18-20 ,152.0,18,20 ,2016-10-26 18:00:00,2016-10-26 19:59:00,False
1475,26,10,2016,20-24 ,9.0,20,24 ,2016-10-26 20:00:00,2016-10-26 23:59:00,False
1476,27,10,2016,0-6,8.0,0,6,2016-10-27 00:00:00,2016-10-27 05:59:00,False
1477,27,10,2016,6-9,355.0,6,9,2016-10-27 06:00:00,2016-10-27 08:59:00,False
1478,27,10,2016,9-14 ,1574.0,9,14 ,2016-10-27 09:00:00,2016-10-27 13:59:00,False
1479,27,10,2016,14-18 ,962.0,14,18 ,2016-10-27 14:00:00,2016-10-27 17:59:00,False
1480,27,10,2016,18-20 ,191.0,18,20 ,2016-10-27 18:00:00,2016-10-27 19:59:00,False
1481,27,10,2016,20-24 ,24.0,20,24 ,2016-10-27 20:00:00,2016-10-27 23:59:00,False
1482,28,10,2016,0-6,11.0,0,6,2016-10-28 00:00:00,2016-10-28 05:59:00,False
1483,28,10,2016,6-9,408.0,6,9,2016-10-28 06:00:00,2016-10-28 08:59:00,False
1484,28,10,2016,9-14 ,1394.0,9,14 ,2016-10-28 09:00:00,2016-10-28 13:59:00,False
1485,28,10,2016,14-18 ,824.0,14,18 ,2016-10-28 14:00:00,2016-10-28 17:59:00,False
1486,28,10,2016,18-20 ,137.0,18,20 ,2016-10-28 18:00:00,2016-10-28 19:59:00,False
1487,28,10,2016,20-24 ,10.0,20,24 ,2016-10-28 20:00:00,2016-10-28 23:59:00,False
1488,29,10,2016,0-6,3.0,0,6,2016-10-29 00:00:00,2016-10-29 05:59:00,False
1489,29,10,2016,6-9,139.0,6,9,2016-10-29 06:00:00,2016-10-29 08:59:00,False
1490,29,10,2016,9-14 ,509.0,9,14 ,2016-10-29 09:00:00,2016-10-29 13:59:00,False
1491,29,10,2016,14-18 ,196.0,14,18 ,2016-10-29 14:00:00,2016-10-29 17:59:00,False
1492,29,10,2016,18-20 ,15.0,18,20 ,2016-10-29 18:00:00,2016-10-29 19:59:00,False
1493,29,10,2016,20-24 ,0.0,20,24 ,2016-10-29 20:00:00,2016-10-29 23:59:00,False
1494,31,10,2016,0-6,9.0,0,6,2016-10-31 00:00:00,2016-10-31 05:59:00,False
1495,31,10,2016,6-9,417.0,6,9,2016-10-31 06:00:00,2016-10-31 08:59:00,False
1496,31,10,2016,9-14 ,1716.0,9,14 ,2016-10-31 09:00:00,2016-10-31 13:59:00,False
1497,31,10,2016,14-18 ,1136.0,14,18 ,2016-10-31 14:00:00,2016-10-31 17:59:00,False
1498,31,10,2016,18-20 ,165.0,18,20 ,2016-10-31 18:00:00,2016-10-31 19:59:00,False
1499,31,10,2016,20-24 ,12.0,20,24 ,2016-10-31 20:00:00,2016-10-31 23:59:00,False
1500,1,11,2016,0-6,9.0,0,6,2016-11-01 00:00:00,2016-11-01 05:59:00,False
1501,1,11,2016,6-9,442.0,6,9,2016-11-01 06:00:00,2016-11-01 08:59:00,False
1502,1,11,2016,9-14 ,1651.0,9,14 ,2016-11-01 09:00:00,2016-11-01 13:59:00,False
1503,1,11,2016,14-18 ,1334.0,14,18 ,2016-11-01 14:00:00,2016-11-01 17:59:00,False
1504,1,11,2016,18-20 ,243.0,18,20 ,2016-11-01 18:00:00,2016-11-01 19:59:00,False
1505,1,11,2016,20-24 ,19.0,20,24 ,2016-11-01 20:00:00,2016-11-01 23:59:00,False
1506,2,11,2016,0-6,7.0,0,6,2016-11-02 00:00:00,2016-11-02 05:59:00,False
1507,2,11,2016,6-9,399.0,6,9,2016-11-02 06:00:00,2016-11-02 08:59:00,False
1508,2,11,2016,9-14 ,1659.0,9,14 ,2016-11-02 09:00:00,2016-11-02 13:59:00,False
1509,2,11,2016,14-18 ,1039.0,14,18 ,2016-11-02 14:00:00,2016-11-02 17:59:00,False
1510,2,11,2016,18-20 ,187.0,18,20 ,2016-11-02 18:00:00,2016-11-02 19:59:00,False
1511,2,11,2016,20-24 ,19.0,20,24 ,2016-11-02 20:00:00,2016-11-02 23:59:00,False
1512,3,11,2016,0-6,9.0,0,6,2016-11-03 00:00:00,2016-11-03 05:59:00,False
1513,3,11,2016,6-9,365.0,6,9,2016-11-03 06:00:00,2016-11-03 08:59:00,False
1514,3,11,2016,9-14 ,1529.0,9,14 ,2016-11-03 09:00:00,2016-11-03 13:59:00,False
1515,3,11,2016,14-18 ,1118.0,14,18 ,2016-11-03 14:00:00,2016-11-03 17:59:00,False
1516,3,11,2016,18-20 ,204.0,18,20 ,2016-11-03 18:00:00,2016-11-03 19:59:00,False
1517,3,11,2016,20-24 ,24.0,20,24 ,2016-11-03 20:00:00,2016-11-03 23:59:00,False
1518,4,11,2016,0-6,5.0,0,6,2016-11-04 00:00:00,2016-11-04 05:59:00,False
1519,4,11,2016,6-9,397.0,6,9,2016-11-04 06:00:00,2016-11-04 08:59:00,False
1520,4,11,2016,9-14 ,1492.0,9,14 ,2016-11-04 09:00:00,2016-11-04 13:59:00,False
1521,4,11,2016,14-18 ,684.0,14,18 ,2016-11-04 14:00:00,2016-11-04 17:59:00,False
1522,4,11,2016,18-20 ,92.0,18,20 ,2016-11-04 18:00:00,2016-11-04 19:59:00,False
1523,4,11,2016,20-24 ,8.0,20,24 ,2016-11-04 20:00:00,2016-11-04 23:59:00,False
1524,5,11,2016,0-6,4.0,0,6,2016-11-05 00:00:00,2016-11-05 05:59:00,False
1525,5,11,2016,6-9,101.0,6,9,2016-11-05 06:00:00,2016-11-05 08:59:00,False
1526,5,11,2016,9-14 ,449.0,9,14 ,2016-11-05 09:00:00,2016-11-05 13:59:00,False
1527,5,11,2016,14-18 ,196.0,14,18 ,2016-11-05 14:00:00,2016-11-05 17:59:00,False
1528,5,11,2016,18-20 ,15.0,18,20 ,2016-11-05 18:00:00,2016-11-05 19:59:00,False
1529,5,11,2016,20-24 ,3.0,20,24 ,2016-11-05 20:00:00,2016-11-05 23:59:00,False
1530,6,11,2016,0-6,0.0,0,6,2016-11-06 00:00:00,2016-11-06 05:59:00,False
1531,6,11,2016,6-9,20.0,6,9,2016-11-06 06:00:00,2016-11-06 08:59:00,False
1532,6,11,2016,9-14 ,5.0,9,14 ,2016-11-06 09:00:00,2016-11-06 13:59:00,False
1533,6,11,2016,14-18 ,18.0,14,18 ,2016-11-06 14:00:00,2016-11-06 17:59:00,False
1534,6,11,2016,18-20 ,0.0,18,20 ,2016-11-06 18:00:00,2016-11-06 19:59:00,False
1535,6,11,2016,20-24 ,0.0,20,24 ,2016-11-06 20:00:00,2016-11-06 23:59:00,False
1536,7,11,2016,0-6,0.0,0,6,2016-11-07 00:00:00,2016-11-07 05:59:00,True
1537,7,11,2016,6-9,15.0,6,9,2016-11-07 06:00:00,2016-11-07 08:59:00,True
1538,7,11,2016,9-14 ,3.0,9,14 ,2016-11-07 09:00:00,2016-11-07 13:59:00,True
1539,7,11,2016,14-18 ,31.0,14,18 ,2016-11-07 14:00:00,2016-11-07 17:59:00,True
1540,7,11,2016,18-20 ,0.0,18,20 ,2016-11-07 18:00:00,2016-11-07 19:59:00,True
1541,7,11,2016,20-24 ,0.0,20,24 ,2016-11-07 20:00:00,2016-11-07 23:59:00,True
1542,8,11,2016,0-6,5.0,0,6,2016-11-08 00:00:00,2016-11-08 05:59:00,False
1543,8,11,2016,6-9,552.0,6,9,2016-11-08 06:00:00,2016-11-08 08:59:00,False
1544,8,11,2016,9-14 ,1950.0,9,14 ,2016-11-08 09:00:00,2016-11-08 13:59:00,False
1545,8,11,2016,14-18 ,1462.0,14,18 ,2016-11-08 14:00:00,2016-11-08 17:59:00,False
1546,8,11,2016,18-20 ,243.0,18,20 ,2016-11-08 18:00:00,2016-11-08 19:59:00,False
1547,8,11,2016,20-24 ,18.0,20,24 ,2016-11-08 20:00:00,2016-11-08 23:59:00,False
1548,9,11,2016,0-6,8.0,0,6,2016-11-09 00:00:00,2016-11-09 05:59:00,False
1549,9,11,2016,6-9,569.0,6,9,2016-11-09 06:00:00,2016-11-09 08:59:00,False
1550,9,11,2016,9-14 ,1977.0,9,14 ,2016-11-09 09:00:00,2016-11-09 13:59:00,False
1551,9,11,2016,14-18 ,1246.0,14,18 ,2016-11-09 14:00:00,2016-11-09 17:59:00,False
1552,9,11,2016,18-20 ,228.0,18,20 ,2016-11-09 18:00:00,2016-11-09 19:59:00,False
1553,9,11,2016,20-24 ,20.0,20,24 ,2016-11-09 20:00:00,2016-11-09 23:59:00,False
1554,10,11,2016,0-6,1.0,0,6,2016-11-10 00:00:00,2016-11-10 05:59:00,False
1555,10,11,2016,6-9,565.0,6,9,2016-11-10 06:00:00,2016-11-10 08:59:00,False
1556,10,11,2016,9-14 ,1919.0,9,14 ,2016-11-10 09:00:00,2016-11-10 13:59:00,False
1557,10,11,2016,14-18 ,1140.0,14,18 ,2016-11-10 14:00:00,2016-11-10 17:59:00,False
1558,10,11,2016,18-20 ,208.0,18,20 ,2016-11-10 18:00:00,2016-11-10 19:59:00,False
1559,10,11,2016,20-24 ,21.0,20,24 ,2016-11-10 20:00:00,2016-11-10 23:59:00,False
1560,11,11,2016,0-6,13.0,0,6,2016-11-11 00:00:00,2016-11-11 05:59:00,False
1561,11,11,2016,6-9,597.0,6,9,2016-11-11 06:00:00,2016-11-11 08:59:00,False
1562,11,11,2016,9-14 ,2433.0,9,14 ,2016-11-11 09:00:00,2016-11-11 13:59:00,False
1563,11,11,2016,14-18 ,961.0,14,18 ,2016-11-11 14:00:00,2016-11-11 17:59:00,False
1564,11,11,2016,18-20 ,133.0,18,20 ,2016-11-11 18:00:00,2016-11-11 19:59:00,False
1565,11,11,2016,20-24 ,14.0,20,24 ,2016-11-11 20:00:00,2016-11-11 23:59:00,False
1566,12,11,2016,0-6,2.0,0,6,2016-11-12 00:00:00,2016-11-12 05:59:00,False
1567,12,11,2016,6-9,127.0,6,9,2016-11-12 06:00:00,2016-11-12 08:59:00,False
1568,12,11,2016,9-14 ,611.0,9,14 ,2016-11-12 09:00:00,2016-11-12 13:59:00,False
1569,12,11,2016,14-18 ,333.0,14,18 ,2016-11-12 14:00:00,2016-11-12 17:59:00,False
1570,12,11,2016,18-20 ,22.0,18,20 ,2016-11-12 18:00:00,2016-11-12 19:59:00,False
1571,12,11,2016,20-24 ,0.0,20,24 ,2016-11-12 20:00:00,2016-11-12 23:59:00,False
1572,14,11,2016,0-6,0.0,0,6,2016-11-14 00:00:00,2016-11-14 05:59:00,True
1573,14,11,2016,6-9,0.0,6,9,2016-11-14 06:00:00,2016-11-14 08:59:00,True
1574,14,11,2016,9-14 ,16.0,9,14 ,2016-11-14 09:00:00,2016-11-14 13:59:00,True
1575,14,11,2016,14-18 ,8.0,14,18 ,2016-11-14 14:00:00,2016-11-14 17:59:00,True
1576,14,11,2016,18-20 ,0.0,18,20 ,2016-11-14 18:00:00,2016-11-14 19:59:00,True
1577,14,11,2016,20-24 ,0.0,20,24 ,2016-11-14 20:00:00,2016-11-14 23:59:00,True
1578,15,11,2016,0-6,0.0,0,6,2016-11-15 00:00:00,2016-11-15 05:59:00,False
1579,15,11,2016,6-9,666.0,6,9,2016-11-15 06:00:00,2016-11-15 08:59:00,False
1580,15,11,2016,9-14 ,2451.0,9,14 ,2016-11-15 09:00:00,2016-11-15 13:59:00,False
1581,15,11,2016,14-18 ,1387.0,14,18 ,2016-11-15 14:00:00,2016-11-15 17:59:00,False
1582,15,11,2016,18-20 ,160.0,18,20 ,2016-11-15 18:00:00,2016-11-15 19:59:00,False
1583,15,11,2016,20-24 ,25.0,20,24 ,2016-11-15 20:00:00,2016-11-15 23:59:00,False
1584,16,11,2016,0-6,6.0,0,6,2016-11-16 00:00:00,2016-11-16 05:59:00,False
1585,16,11,2016,6-9,526.0,6,9,2016-11-16 06:00:00,2016-11-16 08:59:00,False
1586,16,11,2016,9-14 ,2070.0,9,14 ,2016-11-16 09:00:00,2016-11-16 13:59:00,False
1587,16,11,2016,14-18 ,1182.0,14,18 ,2016-11-16 14:00:00,2016-11-16 17:59:00,False
1588,16,11,2016,18-20 ,235.0,18,20 ,2016-11-16 18:00:00,2016-11-16 19:59:00,False
1589,16,11,2016,20-24 ,15.0,20,24 ,2016-11-16 20:00:00,2016-11-16 23:59:00,False
1590,17,11,2016,0-6,3.0,0,6,2016-11-17 00:00:00,2016-11-17 05:59:00,False
1591,17,11,2016,6-9,668.0,6,9,2016-11-17 06:00:00,2016-11-17 08:59:00,False
1592,17,11,2016,9-14 ,2006.0,9,14 ,2016-11-17 09:00:00,2016-11-17 13:59:00,False
1593,17,11,2016,14-18 ,1159.0,14,18 ,2016-11-17 14:00:00,2016-11-17 17:59:00,False
1594,17,11,2016,18-20 ,176.0,18,20 ,2016-11-17 18:00:00,2016-11-17 19:59:00,False
1595,17,11,2016,20-24 ,16.0,20,24 ,2016-11-17 20:00:00,2016-11-17 23:59:00,False
1596,18,11,2016,0-6,10.0,0,6,2016-11-18 00:00:00,2016-11-18 05:59:00,False
1597,18,11,2016,6-9,544.0,6,9,2016-11-18 06:00:00,2016-11-18 08:59:00,False
1598,18,11,2016,9-14 ,1749.0,9,14 ,2016-11-18 09:00:00,2016-11-18 13:59:00,False
1599,18,11,2016,14-18 ,893.0,14,18 ,2016-11-18 14:00:00,2016-11-18 17:59:00,False
1600,18,11,2016,18-20 ,150.0,18,20 ,2016-11-18 18:00:00,2016-11-18 19:59:00,False
1601,18,11,2016,20-24 ,4.0,20,24 ,2016-11-18 20:00:00,2016-11-18 23:59:00,False
1602,19,11,2016,0-6,4.0,0,6,2016-11-19 00:00:00,2016-11-19 05:59:00,False
1603,19,11,2016,6-9,106.0,6,9,2016-11-19 06:00:00,2016-11-19 08:59:00,False
1604,19,11,2016,9-14 ,727.0,9,14 ,2016-11-19 09:00:00,2016-11-19 13:59:00,False
1605,19,11,2016,14-18 ,244.0,14,18 ,2016-11-19 14:00:00,2016-11-19 17:59:00,False
1606,19,11,2016,18-20 ,16.0,18,20 ,2016-11-19 18:00:00,2016-11-19 19:59:00,False
1607,19,11,2016,20-24 ,0.0,20,24 ,2016-11-19 20:00:00,2016-11-19 23:59:00,False
1608,20,11,2016,0-6,0.0,0,6,2016-11-20 00:00:00,2016-11-20 05:59:00,False
1609,20,11,2016,6-9,10.0,6,9,2016-11-20 06:00:00,2016-11-20 08:59:00,False
1610,20,11,2016,9-14 ,35.0,9,14 ,2016-11-20 09:00:00,2016-11-20 13:59:00,False
1611,20,11,2016,14-18 ,55.0,14,18 ,2016-11-20 14:00:00,2016-11-20 17:59:00,False
1612,20,11,2016,18-20 ,0.0,18,20 ,2016-11-20 18:00:00,2016-11-20 19:59:00,False
1613,20,11,2016,20-24 ,0.0,20,24 ,2016-11-20 20:00:00,2016-11-20 23:59:00,False
1614,21,11,2016,0-6,2.0,0,6,2016-11-21 00:00:00,2016-11-21 05:59:00,False
1615,21,11,2016,6-9,641.0,6,9,2016-11-21 06:00:00,2016-11-21 08:59:00,False
1616,21,11,2016,9-14 ,1996.0,9,14 ,2016-11-21 09:00:00,2016-11-21 13:59:00,False
1617,21,11,2016,14-18 ,1167.0,14,18 ,2016-11-21 14:00:00,2016-11-21 17:59:00,False
1618,21,11,2016,18-20 ,182.0,18,20 ,2016-11-21 18:00:00,2016-11-21 19:59:00,False
1619,21,11,2016,20-24 ,9.0,20,24 ,2016-11-21 20:00:00,2016-11-21 23:59:00,False
1620,22,11,2016,0-6,8.0,0,6,2016-11-22 00:00:00,2016-11-22 05:59:00,False
1621,22,11,2016,6-9,571.0,6,9,2016-11-22 06:00:00,2016-11-22 08:59:00,False
1622,22,11,2016,9-14 ,1617.0,9,14 ,2016-11-22 09:00:00,2016-11-22 13:59:00,False
1623,22,11,2016,14-18 ,810.0,14,18 ,2016-11-22 14:00:00,2016-11-22 17:59:00,False
